id_vivienda,id_hogar,sexo,fecha_nacimiento,edad,estado_actividad,nivel_educativo,ingreso,prestamo_personas,prestamo_banco,compra_cuotas
TQRMNOPYWHLMKUCDEFMDB00804056,1,1,1900-01-01 00:00:00,65,3,4,500000.0,2,2,1
TQRMNOPYWHLMKUCDEFMDB00804056,1,1,1900-01-01 00:00:00,23,1,4,800000.0,2,2,1
TQRMNOPQVHKMLNCDEFMDB00872192,1,2,1954-07-18 00:00:00,70,3,3,400000.0,2,2,1
TQRMNOPQVHKMLNCDEFMDB00872192,1,2,1984-04-24 00:00:00,40,1,4,340000.0,2,2,1
TQRMNOQWXHKMLNCDEFMDB00872193,1,2,1952-01-28 00:00:00,72,3,2,735000.0,2,2,2
TQRMNOSQQHLNLLCDEFMDB00804099,1,2,1900-01-01 00:00:00,36,3,1,246000.0,2,2,2
TQRMNOPYSHMMKMCDEIOAH00813135,1,2,1973-09-29 00:00:00,51,1,5,300000.0,2,2,2
TQRMNOPYSHMMKMCDEIOAH00813135,1,1,1968-06-27 00:00:00,56,3,4,1300000.0,2,2,2
TQRMNOSWSHMMKOCDEIOAH00813144,1,1,1900-01-01 00:00:00,62,3,2,1350000.0,2,2,2
TQRMNOSSQHJLKPCDEIOAH00872223,1,2,1900-01-01 00:00:00,66,3,4,450000.0,2,2,2
TQRMNOSSQHJLKPCDEIOAH00872223,1,1,1900-01-01 00:00:00,30,1,4,100000.0,2,2,2
TQRMNOPVTHJOLTCDEFIAH00865622,1,2,1980-07-30 00:00:00,43,1,5,395000.0,2,2,1
TQRMNORWUHLMLTCDEFIAH00803431,1,2,1962-05-08 00:00:00,62,2,6,214000.0,2,2,1
TQRMNOPWWHJMLLCDEIMBF00866317,1,2,1964-01-02 00:00:00,60,3,2,495000.0,2,2,1
TQRMNOPUWHLNKOCDEGJBF00804810,1,2,1971-12-02 00:00:00,52,1,2,480000.0,1,2,1
TQRMNOPUWHLNKOCDEGJBF00804810,1,2,1998-03-23 00:00:00,26,1,4,428000.0,1,2,1
TQRMNORTPHLNKPCDEGJBF00804828,1,1,1937-01-02 00:00:00,87,3,1,380000.0,2,2,2
TQRMNOSYRHJMKRCDEGJBF00866321,1,1,1980-12-25 00:00:00,43,1,5,2000000.0,2,2,2
TQRMNOSYRHJMKRCDEGJBF00866321,1,2,1980-01-25 00:00:00,44,1,6,2400000.0,2,2,2
TQRMNOSWSHMOKRCDEGJBF00810009,1,1,1970-05-24 00:00:00,54,1,2,450000.0,2,2,1
TQRMNOSWSHMOKRCDEGJBF00810009,1,1,1982-03-28 00:00:00,42,1,1,300000.0,2,2,1
TQRMNOPPUHLOKQCDEGJBF00804812,1,1,1985-01-12 00:00:00,39,3,1,325000.0,2,2,2
TQRMNOPPUHLOKQCDEGJBF00804812,1,2,1986-10-01 00:00:00,37,1,3,250000.0,2,2,2
TQRMNOPPUHLOKQCDEGJBF00804812,1,1,2005-01-04 00:00:00,19,1,3,800000.0,2,2,2
TQRMNOPPVHLOKQCDEGJBF00804836,1,2,1970-04-20 00:00:00,54,1,3,300000.0,1,2,1
TQRMNOPRSHMMKNCDEFJAH00851636,1,1,1952-08-15 00:00:00,71,3,2,380396.0,2,2,2
TQRMNOPRSHMMKNCDEFJAH00851636,1,2,1962-10-28 00:00:00,61,3,4,380396.0,2,2,2
TQRMNOSWTHKOKQCDEGJBF00872470,1,1,1979-04-05 00:00:00,45,1,6,1100000.0,2,2,1
TQRMNOSWTHKOKQCDEGJBF00872470,1,2,2000-03-23 00:00:00,24,1,5,570000.0,2,2,1
TQRMNOPYTHMNLMCDEGJBF00852993,1,2,1993-05-08 00:00:00,31,3,4,90168.0,1,2,2
TQRMNOPYTHMNLMCDEGJBF00852993,1,1,1993-02-20 00:00:00,31,1,3,450000.0,1,2,2
TQRMNOPYXHMNLMCDEGJBF00809989,1,2,1954-12-16 00:00:00,69,3,2,260141.0,2,1,1
TQRMNOTRXHMOKTCDEGJBF00809894,1,1,2006-02-15 00:00:00,18,1,4,160000.0,1,1,1
TQRMNOQTTHMMKUCDEGJBF00852828,1,2,1982-12-01 00:00:00,41,1,5,1600000.0,2,2,1
TQRMNOPUUHMMLLCDEGJBF00809895,1,1,1969-12-21 00:00:00,54,3,4,680000.0,2,2,1
TQRMNOPUUHMMLLCDEGJBF00809895,1,2,1970-06-04 00:00:00,54,1,4,248000.0,2,2,1
TQRMNOPUUHMMLLCDEGJBF00809895,1,2,1997-08-22 00:00:00,27,3,5,134219.0,2,2,1
TQRMNOPVTHLOKRCDEGJBF00804999,1,2,1946-07-07 00:00:00,78,3,3,345000.0,2,2,1
TQRMNOPVTHLOKRCDEGJBF00804999,1,2,1963-01-24 00:00:00,61,1,6,1200000.0,2,2,1
TQRMNOPVTHLOKRCDEGJBF00804999,1,1,1982-02-27 00:00:00,42,1,4,300000.0,2,2,1
TQRMNOPVTHLOKRCDEGJBF00804999,1,1,1985-11-16 00:00:00,38,1,4,300000.0,2,2,1
TQRMNOPYUHMNLMCDEGJBF00852973,1,2,1900-01-01 00:00:00,58,1,4,126000.0,2,2,2
TQRMNOPYUHMNLMCDEGJBF00852973,1,1,2000-04-19 00:00:00,24,1,4,120000.0,2,2,2
TQRMNORQTHJNKOCDEIKAH00866213,1,1,1964-04-20 00:00:00,60,1,3,320000.0,2,2,2
TQRMNOTXPHLMKNCDEIOAH00808168,1,2,1987-08-29 00:00:00,36,1,3,160000.0,2,2,2
TQRMNOUWQHMNKPCDEIOAH00813145,1,1,1998-11-12 00:00:00,25,1,4,400000.0,2,2,2
TQRMNORWUHLMLTCDEFIAH00803431,1,1,1959-12-05 00:00:00,64,1,6,1400000.0,2,2,1
TQRMNOSRXHMOLTCDEFIAH00808541,1,2,1963-10-23 00:00:00,60,3,4,400000.0,2,2,2
TQRMNOSRXHMOLTCDEFIAH00808541,1,1,1961-05-22 00:00:00,63,3,4,350000.0,2,2,2
TQRMNOSUUHMOLTCDEFIAH00851573,1,2,1970-04-05 00:00:00,54,1,6,500000.0,2,2,2
TQRMNOSUUHMOLTCDEFIAH00851573,1,1,1978-08-24 00:00:00,45,1,6,900000.0,2,2,2
TQRMNOQYRHKNLLCDEIMBF00872354,1,1,1986-10-06 00:00:00,37,1,3,500000.0,1,2,1
TQRMNOQYRHKNLLCDEIMBF00872354,1,2,1986-08-09 00:00:00,38,1,3,600000.0,1,2,1
TQRMNOPPVHLOKQCDEGJBF00804836,1,1,1969-06-09 00:00:00,55,1,3,360000.0,1,2,1
TQRMNOPPVHLOKQCDEGJBF00804836,1,2,1994-10-29 00:00:00,29,1,3,450000.0,1,2,1
TQRMNOPPVHLOKQCDEGJBF00804836,1,2,1999-05-24 00:00:00,25,1,4,400000.0,1,2,1
TQRMNOPPVHLOKQCDEGJBF00804836,1,1,1900-01-01 00:00:00,26,1,4,500000.0,1,2,1
TQRMNOQWVHLOKQCDEGJBF00804838,1,2,1932-05-23 00:00:00,92,3,1,355000.0,1,2,1
TQRMNOQWVHLOKQCDEGJBF00804838,1,2,1983-08-31 00:00:00,41,1,2,247057.0,1,2,1
TQRMNOQWVHLOKQCDEGJBF00804838,1,2,2000-11-26 00:00:00,23,1,3,177057.0,1,2,1
TQRMNOPRRHKNKMCDEFMDB00872022,1,2,1900-01-01 00:00:00,55,1,4,700000.0,1,1,1
TQRMNOSYTHKNKNCDEFMDB00872023,1,2,1996-02-19 00:00:00,28,1,4,300000.0,2,2,1
TQRMNOSYTHKNKNCDEFMDB00872023,1,1,1975-03-23 00:00:00,49,1,4,800000.0,2,2,1
TQRMNOSYTHKNKNCDEFMDB00872023,1,1,1994-04-11 00:00:00,30,1,4,1000000.0,2,2,1
TQRMNOPUTHKNKPCDEFMDB00872024,1,2,1949-12-17 00:00:00,74,3,1,355000.0,2,2,1
TQRMNOQXSHKOKMCDEGKDB00872025,1,2,1900-01-01 00:00:00,33,1,4,584000.0,2,2,2
TQRMNOPWQHKNKRCDEGJBF00872055,1,2,1956-02-13 00:00:00,68,3,6,750000.0,2,2,2
TQRMNOPWQHKNKRCDEGJBF00872055,1,2,1977-07-15 00:00:00,47,1,4,200000.0,2,2,2
TQRMNOPWQHKNKRCDEGJBF00872055,1,2,1982-04-05 00:00:00,42,3,3,190000.0,2,2,2
TQRMNOQUQHMMLNCDEGJBF00809896,1,1,1989-04-08 00:00:00,35,1,4,720000.0,2,2,2
TQRMNOUXTHMOLOCDEGJBF00809928,1,1,1980-01-06 00:00:00,44,1,6,1000000.0,2,2,2
TQRMNOQVVHKNLPCDEFIAH00872085,1,2,1965-04-25 00:00:00,59,1,4,570000.0,2,2,1
TQRMNOQVVHKNLPCDEFIAH00872085,1,1,1962-11-23 00:00:00,61,1,4,475000.0,2,2,1
TQRMNOQVVHKNLPCDEFIAH00872085,1,2,2002-04-05 00:00:00,22,1,5,230000.0,2,2,1
TQRMNOSWXHKOLUCDEFIAH00872120,1,2,1964-09-28 00:00:00,60,3,5,622000.0,1,2,2
TQRMNOQXWHKOMLCDEFIAH00872121,1,1,2000-05-18 00:00:00,24,1,4,1040000.0,2,2,1
TQRMNOQXWHKOMLCDEFIAH00872121,1,2,2001-03-26 00:00:00,23,1,5,235000.0,2,2,1
TQRMNOQSRHJOMMCDEFIAH00865634,1,1,1985-11-02 00:00:00,38,1,4,385000.0,2,2,1
TQRMNOQSRHJOMMCDEFIAH00865634,1,2,1992-06-20 00:00:00,32,1,4,530000.0,2,2,1
TQRMNOPTSHJKKMCDEFJAH00872122,1,1,1958-03-28 00:00:00,66,3,6,750000.0,2,2,1
TQRMNOPTSHJKKMCDEFJAH00872122,1,2,1968-02-05 00:00:00,56,1,6,1275000.0,2,2,1
TQRMNOPVQHMLKMCDEFJAH00808688,1,1,1954-12-02 00:00:00,69,3,4,520000.0,2,2,1
TQRMNOPVQHMLKMCDEFJAH00808688,1,2,1956-10-17 00:00:00,67,3,4,520000.0,2,2,1
TQRMNOPXRHLMKNCDEFJAH00865635,1,1,1998-11-27 00:00:00,25,1,5,500000.0,1,2,2
TQRMNOPSTHKMLMCDEFIAH00872224,1,2,1990-11-19 00:00:00,33,1,6,843000.0,2,2,1
TQRMNOPSTHKMLMCDEFIAH00872224,1,1,1994-05-13 00:00:00,30,1,4,650000.0,2,2,1
TQRMNOSTUHLMKNCDEFJAH00803561,1,2,1900-01-01 00:00:00,84,3,2,360000.0,1,2,2
TQRMNOPRXHMMKQCDEIMBF00813047,1,2,1900-01-01 00:00:00,69,3,4,480000.0,2,2,2
TQRMNORSXHJKKOCDEIMBF00866175,1,2,2001-07-19 00:00:00,23,3,5,140000.0,2,2,2
TQRMNOPWWHLLKUCDEIMBF00808057,1,2,1971-05-31 00:00:00,53,1,6,750000.0,2,2,1
TQRMNOPWWHLLKUCDEIMBF00808057,1,1,1969-01-24 00:00:00,55,1,6,800000.0,2,2,1
TQRMNOPWWHLLKUCDEIMBF00808057,1,2,1999-07-08 00:00:00,25,1,6,200000.0,2,2,1
TQRMNOPXUHJOKMCDEGKDB00865678,1,1,2000-02-03 00:00:00,24,1,4,400000.0,1,2,1
TQRMNOPXUHJOKMCDEGKDB00865678,1,2,2000-01-13 00:00:00,24,3,3,170000.0,1,2,1
TQRMNOWPYHJOKMCDEGKDB00866110,1,1,1993-08-13 00:00:00,31,1,4,300000.0,2,2,2
TQRMNORPPHKMKPCDEGKDB00872026,1,1,1969-12-18 00:00:00,54,1,2,1350000.0,2,2,1
TQRMNORPPHKMKPCDEGKDB00872026,1,2,1973-08-16 00:00:00,50,1,2,350000.0,2,2,1
TQRMNORPPHKMKPCDEGKDB00872026,1,1,1998-01-25 00:00:00,26,1,4,400000.0,2,2,1
TQRMNOPVXHJMKQCDEGKDB00865690,1,1,2000-02-17 00:00:00,24,1,4,450000.0,2,2,2
TQRMNOSRYHMOLTCDEFIAH00808526,1,2,1940-02-29 00:00:00,84,3,2,200000.0,2,2,2
TQRMNORPTHKOLPCDEIKAH00872086,1,1,1982-09-30 00:00:00,41,1,4,700000.0,2,2,2
TQRMNORPXHKOLPCDEIKAH00872087,1,2,1961-11-03 00:00:00,62,3,4,240000.0,2,2,2
TQRMNORPXHKOLPCDEIKAH00872087,1,1,1900-01-01 00:00:00,56,1,2,200000.0,2,2,2
TQRMNORXWHLOLSCDEIKAH00807968,1,2,1939-06-22 00:00:00,85,3,2,280000.0,2,2,1
TQRMNORXYHLOLSCDEIKAH00807978,1,1,1942-05-25 00:00:00,82,3,1,600000.0,2,2,2
TQRMNOPWVHLOLTCDEIKAH00807979,1,2,1979-10-17 00:00:00,44,1,6,700000.0,2,2,2
TQRMNOPWVHLOLTCDEIKAH00807979,1,1,1978-11-17 00:00:00,45,1,5,700000.0,2,2,2
TQRMNOSUSHLLLUCDEIKAH00808018,1,2,1900-01-01 00:00:00,53,1,6,1200000.0,1,2,2
TQRMNOPYWHMNLUCDEIKAH00812932,2,2,1991-05-05 00:00:00,33,3,2,243000.0,2,2,2
TQRMNOPXSHLMKNCDEFJAH00803523,2,2,1998-03-16 00:00:00,26,1,4,753000.0,2,2,1
TQRMNOQXTHLMKOCDEFJAH00803512,1,2,1991-07-12 00:00:00,33,1,6,700000.0,2,2,2
TQRMNOSVRHJMKNCDEIOAH00872285,1,1,1995-03-20 00:00:00,29,1,4,700000.0,2,2,2
TQRMNOQRSHKMLSCDEFIAH00872287,1,1,1953-09-21 00:00:00,70,3,3,140000.0,2,2,2
TQRMNOQRSHKMLSCDEFIAH00872287,1,2,1957-01-18 00:00:00,67,3,7,200000.0,2,2,2
TQRMNOSSQHKMLRCDEFJAH00872416,1,2,1953-03-14 00:00:00,71,3,5,379000.0,2,2,1
TQRMNOPVSHLOLQCDEFJAH00803594,1,1,1986-07-16 00:00:00,37,1,1,200000.0,2,2,2
TQRMNORVUHMOLSCDEFJAH00808705,1,1,1949-07-25 00:00:00,75,3,1,300000.0,2,2,2
TQRMNORVUHMOLSCDEFJAH00808705,1,2,1953-04-24 00:00:00,71,3,1,230000.0,2,2,2
TQRMNORVUHMOLSCDEFJAH00808705,1,2,2006-03-17 00:00:00,18,3,3,130000.0,2,2,2
TQRMNOQYVHLNLRCDEFJAH00872417,1,1,2002-06-10 00:00:00,22,3,3,132000.0,2,2,2
TQRMNORYPHKMKMCDEIKAH00872418,1,2,1989-03-07 00:00:00,35,1,4,700000.0,2,2,1
TQRMNORYPHKMKMCDEIKAH00872418,1,1,1986-02-08 00:00:00,38,1,6,1100000.0,2,2,1
TQSMNOTUTHMLLOCDEIMBF00813034,1,1,1970-02-10 00:00:00,54,1,3,900000.0,2,2,2
TQRMNOQUTHMNKPCDEFMDB00809210,1,1,1900-01-01 00:00:00,49,1,2,900000.0,2,2,1
TQRMNOQUTHMNKPCDEFMDB00809210,1,2,1900-01-01 00:00:00,47,1,4,50000.0,2,2,1
TQRMNOQUTHMNKPCDEFMDB00809210,1,1,1900-01-01 00:00:00,26,1,4,50000.0,2,2,1
TQRMNOPQUHKMLNCDEIKAH00872480,1,1,1946-04-29 00:00:00,78,3,2,650000.0,2,2,2
TQRMNOPYWHMNLUCDEIKAH00812932,2,1,1992-07-20 00:00:00,32,1,2,570000.0,2,2,2
TQRMNOPPVHMLMNCDEGJBF00809898,1,1,1998-04-09 00:00:00,26,1,5,361000.0,2,2,1
TQRMNOPPXHMLMNCDEGJBF00852838,1,2,1987-03-02 00:00:00,37,1,5,200000.0,2,2,1
TQRMNOXXQHJOLSCDEFJAH00866076,1,1,1974-02-17 00:00:00,50,1,2,200000.0,2,2,1
TQRMNOQYTHJKKSCDEFKID00872126,1,1,1959-10-08 00:00:00,64,3,6,1000000.0,2,2,1
TQRMNOQPYHJOKOCDEFMDB00865736,1,2,1997-03-22 00:00:00,27,1,4,700000.0,2,2,2
TQRMNOTPYHJOKOCDEFMDB00865737,1,1,1974-02-08 00:00:00,50,1,2,850000.0,2,2,2
TQRMNOQSVHMMKQCDEFMDB00852180,1,1,1974-03-07 00:00:00,50,1,3,300000.0,1,1,1
TQRMNOSWVHMMKOCDEIOAH00813108,1,2,1900-01-01 00:00:00,34,1,4,500000.0,1,1,1
TQRMNOPYWHJLKPCDEIOAH00872262,1,1,1900-01-01 00:00:00,82,3,4,1420000.0,2,2,2
TQRMNOPYWHJLKPCDEIOAH00872262,1,2,1900-01-01 00:00:00,78,3,6,1200000.0,2,2,2
TQRMNOQPQHJLKPCDEIOAH00865906,1,2,1900-01-01 00:00:00,72,3,6,1050000.0,2,2,1
TQRMNORVPHJLKPCDEIOAH00872263,1,2,1900-01-01 00:00:00,72,3,6,2525000.0,2,2,1
TQRMNOPQSHLMKOCDEIOAH00808202,2,2,2002-10-10 00:00:00,21,1,3,200000.0,2,1,1
TQRMNOPQSHLMKOCDEIOAH00808202,2,1,2000-06-26 00:00:00,24,1,3,440000.0,2,1,1
TQRMNOSXSHKOMMCDEFIAH00872288,1,1,1994-06-18 00:00:00,30,1,4,378000.0,1,1,2
TQRMNOSXSHKOMMCDEFIAH00872288,1,2,1983-03-10 00:00:00,41,2,2,245000.0,1,1,2
TQRMNOQRWHLMLSCDEFLID00803804,2,1,1990-10-05 00:00:00,33,1,4,400000.0,2,1,2
TQRMNOQRWHLMLSCDEFLID00803804,2,2,1958-08-04 00:00:00,65,3,4,379000.0,2,1,2
TQRMNOTTSHLMLSCDEFLID00803913,1,2,1958-05-02 00:00:00,66,1,6,950000.0,2,2,1
TQRMNOSSTHMOLPCDEFLID00809047,1,1,1994-01-27 00:00:00,30,1,4,600000.0,2,2,2
TQRMNOSSTHMOLPCDEFLID00809047,1,2,2004-11-09 00:00:00,19,1,4,40000.0,2,2,2
TQRMNORQPHMMKTCDEGKDB00810182,2,2,1900-01-01 00:00:00,77,3,1,420000.0,2,2,2
TQRMNORQPHMMKTCDEGKDB00810182,2,2,1900-01-01 00:00:00,45,3,1,450000.0,2,2,2
TQRMNOQSTHKOKPCDEFMDB00872445,1,1,1978-02-10 00:00:00,46,1,6,1200000.0,2,2,2
TQRMNOQSTHKOKPCDEFMDB00872445,1,2,1900-01-01 00:00:00,39,1,6,800000.0,2,2,2
TQRMNOQSVHKOKPCDEFMDB00872446,1,1,1974-07-26 00:00:00,50,1,6,1960000.0,2,2,1
TQRMNOQSVHKOKPCDEFMDB00872446,1,2,1975-10-04 00:00:00,48,1,6,1300000.0,2,2,1
TQRMNOPRVHKOKQCDEFJAH00872481,1,2,1999-04-12 00:00:00,25,1,4,194000.0,2,2,1
TQRMNORSYHJLLLCDEFJAH00872482,1,2,1988-11-07 00:00:00,35,1,5,700000.0,2,2,1
TQRMNOQRQHMOKRCDEFMDB00809163,1,1,1950-06-06 00:00:00,74,3,1,240000.0,1,2,1
TQRMNOQRQHMOKRCDEFMDB00809163,1,2,1955-07-09 00:00:00,69,3,2,275000.0,1,2,1
TQRMNOQYVHLMKQCDEFMDB00804049,1,1,1980-10-11 00:00:00,43,1,6,1000000.0,2,1,1
TQRMNOPYQHKMKRCDEGKDB00872231,1,2,1968-12-01 00:00:00,55,1,4,280000.0,2,2,2
TQRMNOPYQHKMKRCDEGKDB00872231,1,2,2006-06-25 00:00:00,18,3,3,90000.0,2,2,2
TQRMNOPUYHKMKSCDEGKDB00872232,1,2,1900-01-01 00:00:00,74,3,1,300000.0,2,2,2
TQRMNOPQXHKMLLCDEGKDB00872234,1,2,1953-10-05 00:00:00,70,3,7,290000.0,2,2,1
TQRMNOQTSHKMLMCDEGKDB00872294,1,1,1900-01-01 00:00:00,65,3,4,250000.0,2,2,2
TQRMNOQTSHKMLMCDEGKDB00872294,1,2,1900-01-01 00:00:00,62,3,3,250000.0,2,2,2
TQRMNORRTHJKLNCDEGKDB00866868,1,2,1900-01-01 00:00:00,85,3,4,305000.0,2,2,2
TQRMNOPYRHKKKMCDEGKDB00872295,1,2,1945-07-04 00:00:00,79,3,2,495000.0,2,2,1
TQRMNOPYRHKKKMCDEGKDB00872295,1,1,1967-07-28 00:00:00,57,1,6,350000.0,2,2,1
TQRMNOPYRHKKKMCDEGKDB00872295,1,2,1990-12-24 00:00:00,33,1,6,250000.0,2,2,1
TQRMNOPUYHLOKMCDEFMDB00809206,1,1,1900-01-01 00:00:00,57,1,4,200000.0,2,2,2
TQRMNOPUYHLOKMCDEFMDB00809206,1,2,1900-01-01 00:00:00,54,1,2,290000.0,2,2,2
TQRMNOSVSHMMLQCDEIMBF00872363,1,2,1900-01-01 00:00:00,66,3,4,300000.0,2,2,2
TQRMNOSTRHKMLRCDEFLID00872364,1,1,1973-10-01 00:00:00,50,1,4,1020000.0,2,2,1
TQRMNOSRSHJOLQCDEFLID00866037,1,2,1952-02-09 00:00:00,72,3,2,285000.0,1,2,1
TQRMNOSRSHJOLQCDEFLID00866037,1,1,1942-09-09 00:00:00,82,3,1,285000.0,1,2,1
TQRMNORUVHLLLTCDEFLID00803908,1,2,1900-01-01 00:00:00,83,3,4,285000.0,2,2,1
TQRMNOQUXHJOLRCDEFLID00865694,1,2,1945-06-05 00:00:00,79,3,2,990000.0,2,2,2
TQRMNOQQRHMOLQCDEFLID00809048,1,2,1989-11-01 00:00:00,34,1,5,1000000.0,2,2,1
TQRMNOQQRHMOLQCDEFLID00809048,1,2,1998-04-03 00:00:00,26,1,5,200000.0,2,2,1
TQRMNORUSHKNKNCDEIOAH00872421,1,2,1900-01-01 00:00:00,62,3,2,350000.0,2,2,1
TQRMNORUSHKNKNCDEIOAH00872421,1,1,1900-01-01 00:00:00,65,3,4,350000.0,2,2,1
TQRMNORTQHLMLQCDEIKAH00812911,1,2,1964-04-05 00:00:00,60,3,4,265000.0,2,2,2
TQRMNOPRVHKMLOCDEIKAH00872447,1,1,1945-02-18 00:00:00,79,3,2,240000.0,2,2,2
TQRMNOPRVHKMLOCDEIKAH00872447,1,2,1951-03-05 00:00:00,73,3,4,240000.0,2,2,2
TQRMNOSXPHKMKUCDEIKAH00872448,1,1,1970-02-04 00:00:00,54,1,3,600000.0,1,1,1
TQRMNOSXPHKMKUCDEIKAH00872448,1,2,1963-01-02 00:00:00,61,1,4,400000.0,1,1,1
TQRMNOQUVHKLLLCDEIKAH00872449,1,2,1970-06-04 00:00:00,54,1,1,200000.0,2,2,1
TQRMNOPTUHMLLOCDEIKAH00812838,1,1,1962-12-30 00:00:00,61,1,5,500000.0,2,2,2
TQRMNOTYQHMMKTCDEIMBF00813029,1,1,1960-09-22 00:00:00,63,3,6,750000.0,2,2,1
TQRMNORWUHJNKNCDEGJBF00866288,1,2,1995-03-20 00:00:00,29,2,4,205874.0,2,2,1
TQRMNOQUTHJMKQCDEFJAH00865656,1,1,1965-06-06 00:00:00,59,3,4,300000.0,2,2,2
TQRMNOQSRHLLKTCDEFJAH00803562,1,2,1945-02-26 00:00:00,79,3,4,1800000.0,2,2,2
TQRMNOSQSHLMKUCDEFJAH00865871,1,2,1900-01-01 00:00:00,72,3,2,405000.0,2,2,2
TQRMNOPRSHKKKRCDEFJAH00872092,1,2,1960-02-29 00:00:00,64,1,6,660000.0,2,2,1
TQRMNOPRSHKKKRCDEFJAH00872092,1,1,1959-10-16 00:00:00,64,1,4,500000.0,2,2,1
TQRMNOQSXHKOKQCDEIMBF00872132,1,2,1956-10-21 00:00:00,67,3,2,350000.0,2,2,2
TQRMNOQSXHKOKQCDEIMBF00872132,1,1,1956-11-28 00:00:00,67,3,3,370000.0,2,2,2
TQRMNOTTUHKOKQCDEIMBF00872133,1,2,1959-07-23 00:00:00,65,3,2,290000.0,2,2,2
TQRMNOSVUHKMKRCDEIMBF00872134,1,1,2005-12-23 00:00:00,18,1,4,270000.0,2,2,2
TQRMNOTSYHJOKOCDEGJBF00865687,1,1,1977-03-27 00:00:00,47,1,2,707000.0,1,2,1
TQRMNOTSYHJOKOCDEGJBF00865687,1,2,1977-07-07 00:00:00,47,3,7,60000.0,1,2,1
TQRMNOQPTHJMKPCDEGJBF00865757,1,1,1985-07-27 00:00:00,39,1,4,1200000.0,1,2,1
TQRMNOQPTHJMKPCDEGJBF00865757,1,2,1989-08-01 00:00:00,34,1,4,525000.0,1,2,1
TQRMNOTRQHLMLPCDEIMBF00808032,1,2,1952-11-01 00:00:00,71,3,2,269000.0,2,2,2
TQRMNOPWVHKOLQCDEIMBF00872167,1,2,1976-01-27 00:00:00,48,3,4,26000.0,1,2,2
TQRMNOPWVHKOLQCDEIMBF00872167,1,2,2000-06-27 00:00:00,24,3,1,230000.0,1,2,2
TQRMNOQUUHLOLMCDEFMDB00865778,1,2,1959-05-04 00:00:00,65,3,5,900000.0,2,2,2
TQRMNOSYVHLMKOCDEIOAH00808214,1,2,1978-02-06 00:00:00,46,1,3,200000.0,2,1,1
TQRMNOQRYHKMKSCDEIOAH00872237,1,1,1978-11-28 00:00:00,45,1,3,1000000.0,2,2,1
TQRMNOQXTHLMKOCDEIOAH00808245,1,1,1963-03-10 00:00:00,61,1,2,170000.0,2,2,2
TQRMNOQXTHLMKOCDEIOAH00808245,1,2,1970-08-05 00:00:00,54,1,2,170000.0,2,2,2
TQRMNOQWXHLNKPCDEIOAH00808246,1,1,1900-01-01 00:00:00,76,3,2,220000.0,2,1,1
TQRMNOQWXHLNKPCDEIOAH00808246,1,2,1900-01-01 00:00:00,67,1,3,600000.0,2,1,1
TQRMNOSRVHKMKSCDEIOAH00872270,1,1,1900-01-01 00:00:00,66,1,1,1160000.0,2,2,2
TQRMNOQQWHMNLNCDEIGED00811684,1,1,1996-04-26 00:00:00,28,1,3,700000.0,2,2,2
TQRMNOSPPHMKLQCDEIGED00811685,1,2,1990-04-27 00:00:00,34,1,5,800000.0,1,1,2
TQRMNORYWHMOKMCDEFMDB00809207,1,1,1936-07-06 00:00:00,88,3,4,285000.0,2,2,2
TQRMNORYWHMOKMCDEFMDB00809207,1,2,1941-10-04 00:00:00,82,3,4,285000.0,2,2,2
TQRMNOQTTHJMKSCDEGJBF00866661,1,2,1965-08-17 00:00:00,59,1,5,280000.0,2,2,1
TQRMNOQTTHJMKSCDEGJBF00866661,1,1,1959-07-24 00:00:00,65,1,3,430000.0,2,2,1
TQRMNOQTTHJMKSCDEGJBF00866661,1,2,1995-02-21 00:00:00,29,1,6,560000.0,2,2,1
TQRMNOTTXHMLKSCDEGJBF00810003,1,1,1965-11-04 00:00:00,58,1,5,1660000.0,2,2,1
TQRMNOTTXHMLKSCDEGJBF00810003,1,2,1968-12-20 00:00:00,55,1,6,400000.0,2,2,1
TQRMNOTTXHMLKSCDEGJBF00810003,1,2,1997-05-29 00:00:00,27,1,5,300000.0,2,2,1
TQRMNORWUHJNKNCDEGJBF00866288,1,1,1974-05-25 00:00:00,50,1,1,1000000.0,2,2,1
TQRMNOQUXHJOKOCDEGJBF00866289,1,2,1991-11-30 00:00:00,32,3,3,188000.0,2,2,1
TQRMNOQUXHJOKOCDEGJBF00866289,1,1,1986-06-06 00:00:00,38,1,1,600000.0,2,2,1
TQSMNOQVPHJOKOCDEGJBF00866290,1,1,1992-05-02 00:00:00,32,1,2,830000.0,2,2,2
TQRMNOSRTHLOKNCDEGJBF00804872,2,2,1970-01-09 00:00:00,54,3,1,285580.0,2,2,1
TQRMNOSRTHLOKNCDEGJBF00804872,2,1,1900-01-01 00:00:00,32,1,1,100000.0,2,2,1
TQRMNOPXVHLMLQCDEIKAH00808020,1,1,2001-02-06 00:00:00,23,1,3,600000.0,2,2,1
TQRMNOUXUHMOLOCDEGJBF00809902,1,2,1969-04-11 00:00:00,55,3,4,1050000.0,2,2,2
TQRMNOVSQHMOLOCDEGJBF00809903,1,1,1992-10-08 00:00:00,31,1,6,2200000.0,2,2,2
TQRMNOQRRHKMKUCDEGJBF00872067,1,1,1951-11-21 00:00:00,72,3,5,260000.0,2,2,1
TQRMNOQRRHKMKUCDEGJBF00872067,1,2,1956-09-05 00:00:00,68,3,5,260000.0,2,2,1
