id_vivienda,id_hogar,region,sexo,fecha_nacimiento,edad,estado_actividad,nivel_educativo,ingreso,prestamo_personas,prestamo_banco,compra_cuotas
TQRMNORVTHKKLOCDEIGED00868540,1,43,1,1952-07-03 00:00:00,72,3,2,290000.0,2,2,2
TQRMNOSPRHLNLOCDEIGED00806724,1,43,2,1961-01-03 00:00:00,63,3,2,230000.0,2,2,2
TQRMNOSPRHLNLOCDEIGED00806724,1,43,1,1985-10-05 00:00:00,38,1,4,-9.0,2,2,2
TQSMNOSTSHLNLPCDEIGED00806726,1,43,2,1900-01-01 00:00:00,24,3,4,0.0,2,2,2
TQSMNOSTSHLNLPCDEIGED00806726,1,43,1,1900-01-01 00:00:00,30,1,2,700000.0,2,2,2
TQSMNOSTSHLNLPCDEIGED00806726,1,43,1,1900-01-01 00:00:00,10,3,1,0.0,2,2,2
TQSMNOSTSHLNLPCDEIGED00806726,1,43,2,1900-01-01 00:00:00,3,4,7,0.0,2,2,2
TQRMNOSPPHMOKMCDEHLEH00811170,1,40,2,1900-01-01 00:00:00,54,3,2,175000.0,2,2,1
TQRMNOSPPHMOKMCDEHLEH00811170,1,40,1,1900-01-01 00:00:00,34,1,4,350000.0,2,2,1
TQRMNOQYWHLOKMCDEHLEH00806164,1,40,1,1900-01-01 00:00:00,80,3,3,190000.0,2,2,1
TQRMNOQYWHLOKMCDEHLEH00806164,1,40,2,1900-01-01 00:00:00,39,1,3,300000.0,2,2,1
TQRMNOQYWHLOKMCDEHLEH00806164,1,40,1,1900-01-01 00:00:00,17,3,3,16000.0,2,2,1
TQRMNOSTUHLKKNCDEHLEH00806165,1,40,1,1900-01-01 00:00:00,40,1,6,380000.0,2,2,1
TQRMNOSTUHLKKNCDEHLEH00806165,1,40,2,1900-01-01 00:00:00,43,1,6,476000.0,2,2,1
TQRMNOSTUHLKKNCDEHLEH00806165,1,40,1,1900-01-01 00:00:00,9,4,1,0.0,2,2,1
TQRMNOSTUHLKKNCDEHLEH00806165,1,40,2,1900-01-01 00:00:00,5,4,7,0.0,2,2,1
TQRMNORTQHJOKMCDEGJBF00863371,1,43,1,1961-11-20 00:00:00,62,1,2,240000.0,1,2,2
TQRMNOQQTHJMMMCDEGJBF00863088,1,43,2,1996-12-28 00:00:00,27,1,4,450000.0,2,2,2
TQRMNOQQUHJMMMCDEGJBF00863089,1,43,1,1985-10-31 00:00:00,38,1,6,1300000.0,2,2,2
TQRMNORQPHKOLUCDEGJBF00868571,1,43,1,1975-08-01 00:00:00,49,1,4,800000.0,2,2,1
TQRMNORQPHKOLUCDEGJBF00868571,1,43,2,1932-07-28 00:00:00,92,3,4,590000.0,2,2,1
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,2,1985-03-12 00:00:00,39,3,1,-9.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,1,2001-09-26 00:00:00,22,1,1,-9.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,2,2006-08-07 00:00:00,18,2,3,-9.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,1,2008-04-07 00:00:00,16,1,1,-9.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,1,2012-01-13 00:00:00,12,3,1,0.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,2,2014-01-17 00:00:00,10,3,1,0.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,1,2023-02-03 00:00:00,1,4,7,0.0,1,2,2
TQRMNOPQWHMOLLCDEIMBF00813087,1,43,1,2024-04-26 00:00:00,-1,4,7,0.0,1,2,2
TQRMNOSRYHMOLLCDEIMBF00813089,1,43,1,2001-05-04 00:00:00,23,1,3,-9.0,2,2,2
TQRMNOSRYHMOLLCDEIMBF00813089,1,43,2,2002-10-07 00:00:00,21,1,4,78000.0,2,2,2
TQRMNOSRYHMOLLCDEIMBF00813089,1,43,1,2023-11-23 00:00:00,-1,4,7,0.0,2,2,2
TQRMNOTPRHMOLLCDEIMBF00813090,1,43,2,1975-06-09 00:00:00,49,3,3,-9.0,1,2,2
TQRMNOTQYHMOKOCDEHIBB00810896,1,40,2,1991-05-24 00:00:00,33,1,4,320000.0,2,2,2
TQRMNOSUSHKMKNCDEHIBB00868603,1,40,2,1990-11-03 00:00:00,33,1,5,260000.0,1,2,1
TQRMNOSUSHKMKNCDEHIBB00868603,1,40,2,2020-09-20 00:00:00,3,4,7,0.0,1,2,1
TQRMNOSUSHKMKNCDEHIBB00868603,1,40,2,2023-06-20 00:00:00,1,4,7,0.0,1,2,1
TQRMNOQQRHJMKOCDEHIBB00863117,1,40,2,1953-06-24 00:00:00,71,3,4,370000.0,2,2,1
TQRMNOSXTHJMKRCDEIMBF00863122,1,43,2,1987-12-02 00:00:00,36,1,6,-9.0,2,2,1
TQRMNOSXTHJMKRCDEIMBF00863122,1,43,1,1987-09-25 00:00:00,36,1,6,-9.0,2,2,1
TQRMNOSXTHJMKRCDEIMBF00863122,1,43,2,2020-06-17 00:00:00,4,4,7,0.0,2,2,1
TQRMNOTYTHMMKTCDEIMBF00813084,1,43,1,1959-05-16 00:00:00,65,1,6,2750000.0,2,2,2
TQRMNOTYTHMMKTCDEIMBF00813084,1,43,2,2008-03-27 00:00:00,16,3,3,0.0,2,2,2
TQRMNORWWHJNKNCDEGJBF00863124,1,43,2,1900-01-01 00:00:00,57,3,1,260000.0,2,2,2
TQRMNORWWHJNKNCDEGJBF00863124,1,43,1,1959-08-28 00:00:00,65,1,4,240000.0,2,2,2
TQRMNORWWHJNKNCDEGJBF00863124,1,43,1,1900-01-01 00:00:00,27,1,1,200000.0,2,2,2
TQRMNORWXHJNKNCDEGJBF00863134,1,43,2,1985-07-31 00:00:00,39,3,1,205874.0,2,2,2
TQRMNORWXHJNKNCDEGJBF00863134,1,43,2,2004-11-21 00:00:00,19,3,3,0.0,2,2,2
TQRMNORWXHJNKNCDEGJBF00863134,1,43,2,2013-05-29 00:00:00,11,3,1,0.0,2,2,2
TQRMNORWXHJNKNCDEGJBF00863134,1,43,1,2019-06-03 00:00:00,5,4,7,0.0,2,2,2
TQRMNOPRYHKMLMCDEGKDB00868633,1,43,2,2013-04-03 00:00:00,11,3,1,0.0,2,1,1
TQRMNOPRYHKMLMCDEGKDB00868633,1,43,1,2017-12-02 00:00:00,6,4,1,0.0,2,1,1
TQRMNOTPSHJKKMCDEHJGH00863629,1,40,1,1973-10-22 00:00:00,50,1,4,300000.0,2,2,1
TQRMNOTPSHJKKMCDEHJGH00863629,1,40,2,1976-12-07 00:00:00,47,1,6,810000.0,2,2,1
TQRMNOTPSHJKKMCDEHJGH00863629,1,40,2,2003-07-23 00:00:00,21,1,5,0.0,2,2,1
TQRMNOTPSHJKKMCDEHJGH00863629,1,40,1,2004-11-16 00:00:00,19,1,5,0.0,2,2,1
TQRMNOPTQHMLKPCDEHJGH00810932,1,40,2,1962-06-15 00:00:00,62,3,2,310000.0,1,2,2
TQRMNOPTQHMLKPCDEHJGH00810932,1,40,1,1960-11-24 00:00:00,63,1,3,140000.0,1,2,2
TQRMNORXTHKLKQCDEHJGH00868634,1,40,1,1977-07-28 00:00:00,47,1,5,900000.0,2,2,1
TQRMNORXTHKLKQCDEHJGH00868634,1,40,2,1977-09-02 00:00:00,46,1,5,80000.0,2,2,1
TQRMNORXTHKLKQCDEHJGH00868634,1,40,2,2007-07-15 00:00:00,17,3,3,0.0,2,2,1
TQRMNORXTHKLKQCDEHJGH00868634,1,40,1,2006-03-11 00:00:00,18,3,5,0.0,2,2,1
TQRMNORXTHKLKQCDEHJGH00868634,1,40,2,1942-02-26 00:00:00,82,3,6,370000.0,2,2,1
TQRMNOPUXHKMKTCDEOJAH00868635,1,44,1,1949-03-24 00:00:00,75,3,5,2350000.0,2,1,1
TQRMNOPWWHJKLLCDEOJAH00862837,1,44,2,1952-12-25 00:00:00,71,3,6,-9.0,2,2,2
TQRMNOQXXHLLLOCDEHJGH00805928,1,40,1,1941-12-21 00:00:00,82,3,4,500000.0,2,2,2
TQRMNOQSUHLMLPCDEHJGH00868636,1,40,2,1984-06-14 00:00:00,40,1,6,400000.0,2,2,2
TQRMNOSRXHLMMLCDEIJAH00807790,1,1,1,2002-06-26 00:00:00,22,1,3,100000.0,2,2,2
TQRMNOQVXHKOKOCDEFKID00868672,1,43,2,1900-01-01 00:00:00,42,1,3,438000.0,2,2,2
TQRMNOQVXHKOKOCDEFKID00868672,1,43,2,1900-01-01 00:00:00,18,3,3,0.0,2,2,2
TQRMNOQVXHKOKOCDEFKID00868672,1,43,2,1900-01-01 00:00:00,13,3,3,0.0,2,2,2
TQRMNOSQQHKOKOCDEFKID00868673,1,43,2,1900-01-01 00:00:00,36,1,4,-9.0,2,2,2
TQRMNOSQQHKOKOCDEFKID00868673,1,43,1,1900-01-01 00:00:00,8,4,1,0.0,2,2,2
TQRMNORWSHJOKPCDEFKID00862751,1,43,2,1900-01-01 00:00:00,49,1,2,900000.0,2,2,2
TQRMNORWSHJOKPCDEFKID00862751,1,43,1,1900-01-01 00:00:00,17,3,3,0.0,2,2,2
TQRMNOUWVHKOKPCDEFKID00868674,1,43,2,1942-01-21 00:00:00,82,3,1,660000.0,2,2,1
TQRMNORQQHJMLTCDEGJBF00862893,1,43,1,1947-06-14 00:00:00,77,3,2,355622.0,2,2,1
TQRMNORQQHJMLTCDEGJBF00862893,1,43,1,1900-01-01 00:00:00,69,3,4,355622.0,2,2,1
TQRMNOSQSHMMMLCDEGJBF00852936,1,43,2,2004-02-24 00:00:00,20,1,5,864219.0,2,2,2
TQRMNOSQSHMMMLCDEGJBF00852936,1,43,1,2005-09-12 00:00:00,18,1,4,180000.0,2,2,2
TQRMNOSQSHMMMLCDEGJBF00852936,1,43,1,2023-04-30 00:00:00,1,4,7,0.0,2,2,2
TQRMNOPVTHLNLPCDEGIBJ00804744,1,41,1,1900-01-01 00:00:00,68,1,4,650000.0,2,1,2
TQRMNOPVTHLNLPCDEGIBJ00804744,1,41,2,1900-01-01 00:00:00,51,1,2,120000.0,2,1,2
TQRMNOPVTHLNLPCDEGIBJ00804744,1,41,1,1900-01-01 00:00:00,25,2,6,0.0,2,1,2
TQRMNOSPTHLOLNCDEHLEH00806098,1,40,1,1900-01-01 00:00:00,27,1,4,250000.0,1,2,1
TQRMNOSPTHLOLNCDEHLEH00806098,1,40,1,1900-01-01 00:00:00,24,2,4,0.0,1,2,1
TQRMNOSPTHLOLNCDEHLEH00806098,1,40,2,1900-01-01 00:00:00,21,2,5,0.0,1,2,1
TQRMNOSPTHLOLNCDEHLEH00806098,1,40,2,1900-01-01 00:00:00,19,3,5,0.0,1,2,1
TQRMNOSPTHLOLNCDEHLEH00806098,1,40,2,1900-01-01 00:00:00,12,3,1,0.0,1,2,1
TQRMNOQQVHKNLNCDEHLEH00868706,1,40,2,1900-01-01 00:00:00,21,3,5,16000.0,2,2,2
TQRMNOQQVHKNLNCDEHLEH00868706,1,40,2,1900-01-01 00:00:00,55,3,2,185000.0,2,2,2
TQRMNORXSHLMMLCDEFKID00803704,1,43,2,1900-01-01 00:00:00,46,1,6,1900000.0,1,1,2
TQRMNORXSHLMMLCDEFKID00803704,1,43,2,1900-01-01 00:00:00,16,3,3,0.0,1,1,2
TQRMNOQUWHLMKUCDEIHJF00806806,1,44,1,1959-11-22 00:00:00,64,1,2,50000.0,2,2,1
TQRMNOQUWHLMKUCDEIHJF00806806,1,44,2,1955-11-28 00:00:00,68,3,4,270000.0,2,2,1
TQRMNOQUWHLMKUCDEIHJF00806806,1,44,1,1983-02-08 00:00:00,41,1,4,500000.0,2,2,1
TQRMNOPXSHKOKUCDEIHJF00868707,1,44,2,1964-08-26 00:00:00,60,3,2,0.0,2,2,2
TQRMNOPXSHKOKUCDEIHJF00868707,1,44,2,1996-07-03 00:00:00,28,2,4,0.0,2,2,2
TQRMNOPXSHKOKUCDEIHJF00868707,1,44,2,2002-10-09 00:00:00,21,2,4,0.0,2,2,2
TQRMNOPXSHKOKUCDEIHJF00868707,1,44,2,2006-03-22 00:00:00,18,3,3,0.0,2,2,2
TQRMNOSWQHKOKUCDEIHJF00868708,1,44,1,2001-01-14 00:00:00,23,1,4,800000.0,2,2,2
TQRMNOSWQHKOKUCDEIHJF00868708,1,44,2,2007-10-17 00:00:00,16,3,3,0.0,2,2,2
TQRMNORQUHMMKPCDEOHCH00813359,1,44,1,1979-06-04 00:00:00,45,1,2,700000.0,2,2,2
TQRMNORQUHMMKPCDEOHCH00813359,1,44,2,1999-04-30 00:00:00,25,1,6,400000.0,2,2,2
TQRMNORQUHMMKPCDEOHCH00813359,1,44,1,2016-09-25 00:00:00,7,4,1,0.0,2,2,2
TQRMNOPTXHJNRPCDEIJAH00863637,1,1,2,1988-08-11 00:00:00,35,2,3,0.0,2,2,2
TQRMNOPTXHJNRPCDEIJAH00863637,1,1,1,1900-01-01 00:00:00,37,3,1,195000.0,2,2,2
TQRMNOPTXHJNRPCDEIJAH00863637,1,1,1,1900-01-01 00:00:00,40,1,4,200000.0,2,2,2
TQRMNOSTPHLORNCDEIJAH00868731,1,1,2,1990-11-18 00:00:00,33,1,3,630000.0,2,1,1
TQRMNOSTPHLORNCDEIJAH00868731,1,1,1,2013-06-16 00:00:00,11,3,1,0.0,2,1,1
TQRMNOSTPHLORNCDEIJAH00868731,1,1,2,2019-05-07 00:00:00,5,4,7,0.0,2,1,1
TQRMNOSXUHMMRSCDEIJAH00812814,1,1,1,1963-02-14 00:00:00,61,1,2,200000.0,1,2,2
TQRMNOSSTHLORPCDEIJAH00807507,1,1,2,1961-02-07 00:00:00,63,3,2,300000.0,2,2,2
TQRMNOTYRHLMRRCDEIJAH00812816,1,1,1,1963-07-13 00:00:00,61,1,1,914000.0,2,2,2
TQRMNOTYRHLMRRCDEIJAH00812816,1,1,2,1962-12-14 00:00:00,61,1,4,80000.0,2,2,2
TQRMNOTYRHLMRRCDEIJAH00812816,1,1,1,1991-01-10 00:00:00,33,1,4,-9.0,2,2,2
TQRMNOSUTHLKRSCDEIJAH00807854,1,1,1,1985-01-25 00:00:00,39,1,5,800000.0,2,2,1
TQRMNOSUTHLKRSCDEIJAH00807854,1,1,2,1976-05-27 00:00:00,48,1,5,230000.0,2,2,1
TQRMNOSUTHLKRSCDEIJAH00807854,1,1,2,1944-08-29 00:00:00,80,3,4,900000.0,2,2,1
TQRMNOQSSHLMKTCDEHGHJ00805689,1,44,2,1981-05-26 00:00:00,43,1,6,-9.0,2,2,1
TQRMNOPVSHKNKTCDEHGHJ00868766,1,44,2,1988-02-26 00:00:00,36,1,4,800000.0,2,2,1
TQRMNOPVSHKNKTCDEHGHJ00868766,1,44,1,1987-05-21 00:00:00,37,1,2,900000.0,2,2,1
TQRMNOPVSHKNKTCDEHGHJ00868766,1,44,2,2015-06-04 00:00:00,9,4,1,0.0,2,2,1
TQRMNOPVSHKNKTCDEHGHJ00868766,1,44,2,2017-05-24 00:00:00,7,4,1,0.0,2,2,1
TQRMNOPQUHLNMLCDEGGFB00804602,1,42,2,1948-03-20 00:00:00,76,3,3,285000.0,2,2,2
TQRMNORVYHLNMMCDEGGFB00804603,1,42,1,1900-01-01 00:00:00,60,1,3,1375000.0,2,2,1
TQRMNORVYHLNMMCDEGGFB00804603,1,42,2,1900-01-01 00:00:00,53,3,3,0.0,2,2,1
TQRMNORVYHLNMMCDEGGFB00804603,1,42,1,1900-01-01 00:00:00,14,1,3,500000.0,2,2,1
TQRMNORVYHLNMMCDEGGFB00804603,1,42,1,1900-01-01 00:00:00,30,3,3,0.0,2,2,1
TQRMNOPTPHJOKQCDEHPJB00862792,1,40,1,1964-04-29 00:00:00,60,1,1,78000.0,2,2,1
TQRMNOPTPHJOKQCDEHPJB00862792,1,40,2,1985-07-26 00:00:00,39,3,1,292000.0,2,2,1
TQRMNOPTPHJOKQCDEHPJB00862792,1,40,1,2006-03-08 00:00:00,18,3,3,0.0,2,2,1
TQRMNOPTPHJOKQCDEHPJB00862792,1,40,1,2009-06-26 00:00:00,15,3,1,0.0,2,2,1
TQRMNOPTPHJOKQCDEHPJB00862792,1,40,1,2011-12-09 00:00:00,12,3,1,0.0,2,2,1
TQRMNOPTPHJOKQCDEHPJB00862792,1,40,2,2020-02-18 00:00:00,4,4,7,0.0,2,2,1
TQRMNOSVRHJOKRCDEHPJB00862793,1,40,2,1944-04-21 00:00:00,80,3,1,-9.0,2,2,2
TQRMNOSVRHJOKRCDEHPJB00862793,1,40,2,1988-10-27 00:00:00,35,3,4,0.0,2,2,2
TQRMNORSVHJLKSCDEIJAH00862946,1,1,1,1940-02-12 00:00:00,84,3,4,350000.0,2,2,2
TQRMNORSVHJLKSCDEIJAH00862946,1,1,2,1944-06-19 00:00:00,80,3,4,280000.0,2,2,2
TQRMNOPRXHJOLOCDEFPCH00862907,1,44,2,1978-11-15 00:00:00,45,1,4,200000.0,2,2,2
TQRMNOQPWHJOLPCDEFPCH00862908,1,44,2,1963-07-18 00:00:00,60,3,3,200000.0,2,2,1
TQRMNOQPWHJOLPCDEFPCH00862908,1,44,1,1985-04-07 00:00:00,39,3,6,200000.0,2,2,1
TQRMNOQPWHJOLPCDEFPCH00862908,1,44,1,1993-07-18 00:00:00,30,1,4,600000.0,2,2,1
TQRMNOQPWHJOLPCDEFPCH00862908,1,44,1,1999-07-19 00:00:00,24,2,4,0.0,2,2,1
TQRMNOPTPHMOLQCDEFPCH00809586,1,44,1,1981-01-31 00:00:00,43,1,3,500000.0,2,2,1
TQRMNOPTPHMOLQCDEFPCH00809586,1,44,2,1983-01-19 00:00:00,41,1,4,250000.0,2,2,1
TQRMNOPTPHMOLQCDEFPCH00809586,1,44,1,2002-07-22 00:00:00,22,1,4,400000.0,2,2,1
TQRMNOQWUHJOLQCDEFPCH00862909,1,44,1,1900-01-01 00:00:00,49,1,5,1000000.0,2,2,1
TQRMNOQWUHJOLQCDEFPCH00862909,1,44,2,1900-01-01 00:00:00,44,1,6,700000.0,2,2,1
TQRMNOQWUHJOLQCDEFPCH00862909,1,44,2,1900-01-01 00:00:00,17,3,3,0.0,2,2,1
TQRMNOQWUHJOLQCDEFPCH00862909,1,44,2,1900-01-01 00:00:00,14,3,3,0.0,2,2,1
TQRMNOQWUHJOLQCDEFPCH00862909,1,44,1,1900-01-01 00:00:00,12,3,3,0.0,2,2,1
TQRMNORTYHMOTSCDEIJAH00812755,1,1,2,1962-12-31 00:00:00,61,2,4,213800.0,1,2,1
TQRMNORTYHMOTSCDEIJAH00812755,1,1,1,1994-12-10 00:00:00,29,2,3,0.0,1,2,1
TQRMNOTQWHLNMMCDEFIAH00803398,1,43,1,1966-10-17 00:00:00,58,1,1,400000.0,2,2,2
TQRMNOTQWHLNMMCDEFIAH00803398,1,43,2,1978-09-18 00:00:00,46,1,1,71000.0,2,2,2
TQRMNOTQWHLNMMCDEFIAH00803398,1,43,2,2008-03-30 00:00:00,16,3,3,0.0,2,2,2
TQRMNOSXPHLOKUCDEFPCH00804449,1,44,2,1975-06-23 00:00:00,49,1,3,380000.0,2,2,2
TQRMNOSXPHLOKUCDEFPCH00804449,1,44,2,2014-07-10 00:00:00,10,3,1,0.0,2,2,2
TQRMNOSXPHLOKUCDEFPCH00804449,1,44,1,2000-08-07 00:00:00,23,1,2,250000.0,2,2,2
TQRMNOSRVHLNLLCDEFPCH00804454,1,44,2,1931-01-23 00:00:00,93,3,1,300000.0,2,2,1
TQRMNOSRVHLNLLCDEFPCH00804454,1,44,2,1969-10-16 00:00:00,54,1,2,1200000.0,2,2,1
TQRMNOPRYHMMLMCDEFPCH00809522,1,44,1,1947-12-22 00:00:00,76,3,2,480000.0,2,2,1
TQRMNOPRYHMMLMCDEFPCH00809522,1,44,2,1948-03-01 00:00:00,76,3,2,480000.0,2,2,1
TQRMNOPRYHMMLMCDEFPCH00809522,1,44,1,1975-02-19 00:00:00,49,1,4,800000.0,2,2,1
TQRMNOPTSHKOLOCDEFPCH00868839,1,44,2,1961-04-28 00:00:00,63,3,3,825000.0,2,2,1
TQRMNOPTSHKOLOCDEFPCH00868839,1,44,1,1979-05-25 00:00:00,45,1,2,700000.0,2,2,1
TQRMNOPTSHKOLOCDEFPCH00868839,1,44,1,1983-10-28 00:00:00,40,1,2,500000.0,2,2,1
TQRMNOPTSHKOLOCDEFPCH00868839,1,44,1,1994-01-16 00:00:00,30,3,1,0.0,2,2,1
TQRMNOPTSHKOLOCDEFPCH00868839,1,44,2,1996-05-03 00:00:00,28,3,3,0.0,2,2,1
TQRMNOPTSHKOLOCDEFPCH00868839,1,44,2,2000-12-22 00:00:00,23,3,3,0.0,2,2,1
TQRMNOTQRHLKLLCDEIMBF00808070,1,43,1,2008-04-10 00:00:00,16,3,3,0.0,2,2,1
TQRMNOTQVHLKLLCDEIMBF00808042,2,43,1,1992-01-20 00:00:00,32,1,3,-9.0,1,2,2
TQRMNOSYVHJMLNCDEIMBF00862715,1,43,1,1979-05-01 00:00:00,45,2,4,-9.0,1,2,2
TQRMNOPURHLMLNCDEGIBJ00862674,1,41,1,1987-10-26 00:00:00,36,1,5,400000.0,2,2,2
TQRMNOPURHLMLNCDEGIBJ00862674,1,41,1,1900-01-01 00:00:00,35,1,5,800000.0,2,2,2
TQRMNOPSVHLOKTCDEFOCD00804332,1,41,2,1950-10-23 00:00:00,73,3,1,295000.0,2,2,1
TQRMNOPSVHLOKTCDEFOCD00804332,1,41,1,1982-08-26 00:00:00,42,1,4,250000.0,2,2,1
TQRMNOQUUHLOKTCDEFOCD00804333,1,41,2,1990-12-16 00:00:00,33,2,4,0.0,2,2,1
TQRMNOQUUHLOKTCDEFOCD00804333,1,41,1,1978-05-14 00:00:00,46,1,3,250000.0,2,2,1
TQRMNOQUUHLOKTCDEFOCD00804333,1,41,1,2010-11-20 00:00:00,13,3,3,0.0,2,2,1
TQRMNOQUUHLOKTCDEFOCD00804333,1,41,1,2016-11-20 00:00:00,7,4,1,0.0,2,2,1
TQRMNOPYUHLOKUCDEFOCD00804331,1,41,1,1976-06-17 00:00:00,48,1,2,540000.0,2,2,1
TQRMNOPYUHLOKUCDEFOCD00804331,1,41,2,1970-02-06 00:00:00,54,3,6,0.0,2,2,1
TQRMNOQRXHJOLLCDEFOCD00862564,1,41,2,1900-01-01 00:00:00,31,1,3,240000.0,2,2,2
TQRMNOQRXHJOLLCDEFOCD00862564,1,41,2,1900-01-01 00:00:00,9,4,1,0.0,2,2,2
TQRMNOQRXHJOLLCDEFOCD00862564,1,41,2,1900-01-01 00:00:00,7,4,1,0.0,2,2,2
TQRMNOQRXHJOLLCDEFOCD00862564,1,41,2,1900-01-01 00:00:00,1,4,7,0.0,2,2,2
TQRMNOQPRHLMKUCDEOHCH00813336,1,44,1,1987-06-12 00:00:00,37,1,3,400000.0,2,2,2
TQRMNOQPRHLMKUCDEOHCH00813336,1,44,1,2016-05-09 00:00:00,8,4,1,0.0,2,2,2
TQRMNOSUYHMMLUCDEHJGH00811001,1,40,1,1971-05-25 00:00:00,53,1,4,500000.0,2,2,2
TQRMNOSUYHMMLUCDEHJGH00811001,1,40,2,1978-05-24 00:00:00,46,3,2,0.0,2,2,2
TQRMNOSUYHMMLUCDEHJGH00811001,1,40,1,2000-06-22 00:00:00,24,1,4,300000.0,2,2,2
TQRMNOSUYHMMLUCDEHJGH00811001,1,40,2,2004-02-20 00:00:00,20,3,5,0.0,2,2,2
TQRMNOSUYHMMLUCDEHJGH00811001,1,40,2,2005-09-25 00:00:00,18,3,3,0.0,2,2,2
TQRMNOSXTHKKLUCDEHJGH00868375,1,40,1,1998-05-27 00:00:00,26,1,4,1000000.0,2,2,1
TQRMNORTXHKMMLCDEHJGH00868376,1,40,2,1975-05-31 00:00:00,49,1,6,-9.0,2,2,1
TQRMNORTXHKMMLCDEHJGH00868376,1,40,1,1976-05-23 00:00:00,48,1,6,-9.0,2,2,1
TQRMNORTXHLNLTCDEHJGH00805945,1,40,2,1950-08-26 00:00:00,73,3,4,385000.0,2,2,2
TQRMNORTXHLNLTCDEHJGH00805945,1,40,1,1987-02-13 00:00:00,37,3,2,194000.0,2,2,2
TQRMNOQXQHMNMLCDEHJGH00811003,1,40,2,1983-12-23 00:00:00,40,1,6,350000.0,2,2,1
TQRMNOQXQHMNMLCDEHJGH00811003,1,40,1,2005-01-05 00:00:00,19,3,5,0.0,2,2,1
TQRMNOSPSHLMLUCDEHJGH00805953,1,40,2,1973-01-19 00:00:00,51,1,3,380000.0,2,1,2
TQRMNOSPSHLMLUCDEHJGH00805953,1,40,1,1970-12-23 00:00:00,53,1,3,350000.0,2,1,2
TQRMNOSPSHLMLUCDEHJGH00805953,1,40,1,2002-04-01 00:00:00,22,3,5,0.0,2,1,2
TQSMNOQTSHLMKTCDEGIBJ00809865,1,41,1,1900-01-01 00:00:00,9,4,1,0.0,2,2,1
TQSMNOQTSHLMKTCDEGIBJ00809865,1,41,1,1900-01-01 00:00:00,6,4,1,0.0,2,2,1
TQRMNOPYVHKMKRCDEGIBJ00868406,1,41,1,1900-01-01 00:00:00,68,3,2,228000.0,2,2,1
TQRMNOPYVHKMKRCDEGIBJ00868406,1,41,2,1900-01-01 00:00:00,60,3,2,304000.0,2,2,1
TQRMNOPYVHKMKRCDEGIBJ00868406,1,41,2,1900-01-01 00:00:00,28,2,4,0.0,2,2,1
TQRMNOPYVHKMKRCDEGIBJ00868406,1,41,1,1900-01-01 00:00:00,23,1,4,286000.0,2,2,1
TQRMNOPYVHKMKRCDEGIBJ00868406,1,41,2,1900-01-01 00:00:00,26,1,4,186000.0,2,2,1
TQRMNOPYWHKMKRCDEGIBJ00868407,1,41,1,1900-01-01 00:00:00,79,3,2,296000.0,2,2,1
TQRMNOPYWHKMKRCDEGIBJ00868407,1,41,2,1900-01-01 00:00:00,78,3,2,296000.0,2,2,1
TQRMNOPYWHKMKRCDEGIBJ00868407,1,41,1,1900-01-01 00:00:00,42,1,4,600000.0,2,2,1
TQRMNOSQTHLOKUCDEGIBJ00804722,1,41,1,1900-01-01 00:00:00,33,3,4,70000.0,2,2,2
TQRMNOSQTHLOKUCDEGIBJ00804722,1,41,1,1900-01-01 00:00:00,30,3,4,0.0,2,2,2
TQRMNOSQWHLOKUCDEGIBJ00804723,1,41,1,1991-03-08 00:00:00,33,1,4,400000.0,1,2,2
TQRMNOSQWHLOKUCDEGIBJ00804723,1,41,2,1989-06-09 00:00:00,35,1,6,230000.0,1,2,2
TQRMNOSQWHLOKUCDEGIBJ00804723,1,41,2,2005-12-18 00:00:00,18,3,3,0.0,1,2,2
TQRMNOSQWHLOKUCDEGIBJ00804723,1,41,1,2008-01-30 00:00:00,16,3,3,0.0,1,2,2
TQRMNOSSQHKOKSCDEGIBJ00868408,1,41,1,1900-01-01 00:00:00,43,1,4,600000.0,2,2,2
TQRMNOSSQHKOKSCDEGIBJ00868408,1,41,2,1900-01-01 00:00:00,42,1,6,250000.0,2,2,2
TQRMNOPSRHKOKSCDEOHCH00868434,1,44,1,1986-03-11 00:00:00,38,1,4,852000.0,2,2,2
TQRMNOPSRHKOKSCDEOHCH00868434,1,44,2,1995-11-29 00:00:00,28,3,2,0.0,2,2,2
TQRMNOPSRHKOKSCDEOHCH00868434,1,44,2,2022-11-24 00:00:00,1,4,7,0.0,2,2,2
TQRMNOPSRHKOKSCDEOHCH00868434,1,44,1,2018-03-05 00:00:00,6,4,1,0.0,2,2,2
TQRMNOPSSHKOKSCDEOHCH00868435,1,44,2,1986-07-09 00:00:00,37,1,3,340300.0,2,2,2
TQRMNOPSSHKOKSCDEOHCH00868435,1,44,2,2014-01-20 00:00:00,10,3,1,0.0,2,2,2
TQRMNOPSSHKOKSCDEOHCH00868435,1,44,2,2007-04-23 00:00:00,17,3,3,16000.0,2,2,2
